time,data1,data2,valid
0.090023,167,1,0
0.090025,94,39,0
0.090026,171,81,0
0.090027,193,76,0
0.090028,49,16,0
0.090029,8,221,0
0.090030,205,29,0
0.090130,54,81,0
0.090132,206,228,0
0.090133,251,40,0
0.090134,198,176,1
0.090135,217,224,1
0.090137,133,185,1
0.090137,140,37,1
0.090138,243,31,1
0.090140,248,168,1
0.090141,102,10,1
0.090143,129,15,1
0.090144,178,246,1
0.090144,76,59,1
0.090145,164,108,1
0.090146,95,51,1
0.090147,47,193,1
0.090148,165,72,1
0.090150,69,135,1
0.090250,176,100,1
0.090251,204,120,1
0.090252,29,114,1
0.090254,7,113,1
0.090255,166,107,1
0.090256,239,12,1
0.090257,60,234,1
0.090258,237,237,1
0.090259,9,215,1
0.090260,7,95,1
0.090261,127,31,1
0.090262,4,42,1
0.090264,204,124,1
0.090265,108,213,1
0.090266,136,197,1
0.090267,237,56,1
0.090269,125,121,1
0.090369,145,115,1
0.090370,143,196,1
0.090372,242,125,1
0.090372,126,85,1
0.090374,66,246,1
0.090375,188,42,1
0.090376,27,235,1
0.090377,92,91,1
0.090377,154,96,1
0.090378,220,164,1
0.090380,119,219,1
0.090381,156,84,1
0.090382,69,33,1
0.090382,63,167,1
0.090384,143,153,1
0.090385,95,154,1
0.090485,185,22,1
0.090486,247,216,1
0.090487,2,169,1
0.090488,40,234,1
0.090489,60,148,1
0.090490,0,139,0
0.090491,103,38,0
0.090492,70,245,0
0.090493,108,253,0
0.090494,124,116,0
0.090495,10,125,0
0.090496,192,177,0
0.090497,196,75,0
0.090598,17,223,0
0.090599,124,6,0
0.090600,92,97,0
0.090601,186,11,0
0.090702,135,75,0
0.090703,120,46,1
0.090704,110,171,1
0.090705,159,114,1
0.090706,47,29,1
0.090707,53,70,1
0.090708,241,116,1
0.090709,82,179,1
0.090710,121,167,1
0.090711,190,54,1
0.090712,83,56,1
0.090713,27,156,1
0.090714,96,155,1
0.090715,138,199,1
0.090716,253,74,1
0.090718,207,155,1
0.090719,194,192,1
0.090720,39,110,1
0.090721,167,230,1
0.090821,133,230,1
0.090822,255,98,1
0.090823,83,225,1
0.090824,24,233,1
0.090924,145,68,1
0.090925,206,43,1
0.091025,65,30,1
0.091027,4,34,1
0.091028,219,225,1
0.091029,226,1,1
0.091030,29,159,1
0.091031,231,103,1
0.091033,0,127,1
0.091133,58,66,1
0.091134,109,222,1
0.091136,142,59,1
0.091236,36,26,1
0.091237,30,35,1
0.091337,239,125,1
0.091338,185,90,1
0.091339,169,30,1
0.091341,142,217,1
0.091342,48,1,1
0.091343,225,211,1
0.091344,22,140,1
0.091345,181,216,1
0.091345,38,184,1
0.091347,85,184,1
0.091348,88,220,1
0.091349,81,52,1
0.091350,127,226,1
0.091450,19,61,1
0.091452,253,201,1
0.091452,144,241,1
0.091454,52,137,1
0.091454,79,38,1
0.091455,38,140,1
0.091456,197,243,1
0.091457,243,122,1
0.091458,91,234,1
0.091460,150,0,1
0.091461,36,177,0
0.091462,42,121,0
0.091463,153,186,0
0.091465,164,21,0
0.091466,98,193,0
0.091467,29,133,0
0.091468,189,207,0
0.091469,75,164,0
0.091470,188,149,0
0.091470,119,79,0
0.091471,17,140,0
0.091472,126,5,1
0.091474,49,133,1
0.091474,186,78,1
0.091475,140,182,1
0.091476,133,95,1
0.091477,154,128,0
0.091479,241,148,0
0.091480,56,181,0
0.091481,216,242,0
0.091482,33,189,0
0.091483,195,122,0
0.091484,130,249,0
0.091485,13,36,0
0.091486,115,199,0
0.091488,228,126,0
0.091588,34,151,0
0.091589,121,230,1
0.091590,109,103,1
0.091591,4,200,1
0.091592,137,66,1
0.091593,3,87,1
0.091595,31,154,1
0.091595,206,170,1
0.091596,144,24,1
0.091597,44,1,1
0.091698,59,216,1
0.091699,129,180,1
0.091700,28,178,1
0.091700,17,41,0
0.091702,0,107,0
0.091703,151,189,0
0.091704,141,251,0
0.091705,161,11,0
0.091706,253,57,0
0.091707,154,142,0
0.091708,104,111,0
0.091710,186,126,0
0.091711,60,26,0
0.091712,91,236,0
0.091713,218,231,1
0.091813,46,205,1
0.091814,1,132,1
0.091815,5,161,1
0.091817,146,51,1
0.091818,19,193,1
0.091819,14,244,1
0.091820,133,202,1
0.091821,17,56,1
0.091823,89,107,1
0.091824,136,145,1
0.091825,79,8,1
0.091925,59,84,1
0.091926,48,245,1
0.091927,48,140,1
0.091928,194,209,1
0.091929,242,23,1
0.091930,246,233,1
0.092030,3,32,1
0.092032,78,185,1
0.092033,104,117,1
0.092034,201,169,1
0.092035,1,237,1
0.092036,187,159,1
0.092038,122,229,1
0.092039,62,146,1
0.092040,34,55,1
0.092041,127,162,1
0.092042,250,244,1
0.092043,15,204,1
0.092044,94,179,1
0.092144,73,225,1
0.092145,222,183,1
0.092147,149,44,1
0.092147,10,18,1
0.092248,147,238,1
0.092248,109,217,1
0.092249,139,200,1
0.092251,240,174,1
0.092252,76,212,1
0.092252,56,209,1
0.092253,245,135,1
0.092255,124,2,1
0.092256,36,33,1
0.092257,77,255,1
0.092259,176,57,1
0.092260,250,201,1
0.092261,37,19,1
0.092262,122,208,1
0.092263,173,4,1
0.092264,245,116,1
0.092266,251,217,1
0.092266,248,82,1
0.092268,28,240,1
0.092269,168,134,1
0.092270,47,171,1
0.092271,32,226,1
0.092272,229,242,1
0.092273,108,229,1
0.092274,129,121,1
0.092275,95,189,1
0.092276,60,97,1
0.092277,120,249,1
0.092279,254,79,1
0.092280,135,71,1
0.092281,53,125,1
0.092282,118,88,1
0.092382,97,255,1
0.092483,6,121,1
0.092484,32,140,1
0.092485,211,252,1
0.092486,98,141,1
0.092487,137,9,1
0.092488,83,74,1
0.092489,45,175,1
0.092491,166,73,1
0.092492,194,168,1
0.092493,240,139,1
0.092494,29,156,1
0.092496,217,98,1
0.092496,57,152,1
0.092597,125,72,1
0.092598,66,201,1
0.092599,62,120,1
0.092600,46,165,1
0.092700,177,186,1
0.092702,186,27,0
0.092702,13,75,0
0.092704,14,225,0
0.092705,169,138,0
0.092805,41,37,0
0.092806,98,46,0
0.092807,152,127,0
0.092808,159,62,0
0.092809,213,128,0
0.092810,130,91,0
0.092812,221,252,0
0.092813,72,70,0
0.092814,23,138,0
0.092814,181,83,1
0.092816,86,67,1
0.092817,111,127,1
0.092818,10,93,1
0.092819,62,222,1
0.092821,89,39,1
0.092822,183,178,1
0.092824,90,88,1
0.092824,59,115,1
0.092826,158,167,1
0.092827,224,30,1
0.092927,76,71,1
0.092928,43,117,1
0.092930,46,199,1
0.093030,147,123,1
0.093031,238,217,1
0.093032,25,18,1
0.093034,31,46,1
0.093035,22,61,1
0.093036,119,105,1
0.093037,195,132,1
0.093038,173,227,1
0.093039,49,62,1
0.093139,183,153,1
0.093140,63,111,1
0.093141,138,57,1
0.093142,41,27,1
0.093144,134,177,1
0.093244,99,144,1
0.093344,28,34,1
0.093345,25,89,1
0.093346,45,53,1
0.093348,39,161,1
0.093349,236,152,1
0.093350,241,12,1
0.093351,197,137,1
0.093353,133,62,1
0.093354,157,67,1
0.093355,2,52,1
0.093455,122,106,1
0.093456,27,190,1
0.093457,159,126,1
0.093458,180,26,1
0.093459,103,87,1
0.093460,174,154,1
0.093461,174,147,1
0.093462,75,134,1
0.093463,168,250,1
0.093464,49,173,1
0.093465,249,156,1
0.093565,22,75,1
0.093566,131,204,1
0.093568,133,46,1
0.093668,155,210,1
0.093669,111,139,1
0.093671,49,141,1
0.093672,206,41,1
0.093673,6,158,1
0.093674,96,72,1
0.093675,77,112,1
0.093676,224,35,1
0.093677,205,225,1
0.093679,234,64,1
0.093680,92,205,1
0.093681,247,191,1
0.093682,40,19,1
0.093683,209,43,1
0.093684,174,36,1
0.093785,201,0,1
0.093885,6,205,1
0.093886,108,19,1
0.093887,205,149,1
0.093887,7,171,1
0.093889,62,95,1
0.093890,193,132,1
0.093891,216,78,1
0.093892,168,221,1
0.093893,162,42,1
0.093894,47,188,1
0.093895,186,251,1
0.093896,31,217,1
0.093897,95,100,1
0.093898,69,69,1
0.093899,84,78,1
0.093901,39,147,1
0.093902,136,37,1
0.094002,234,169,1
0.094003,135,154,1
0.094003,122,198,1
0.094005,53,203,1
0.094005,81,203,1
0.094006,126,59,1
0.094008,253,108,1
0.094108,195,118,1
0.094208,189,152,1
0.094209,192,37,1
0.094210,25,215,1
0.094211,4,172,1
0.094212,113,98,1
0.094213,49,11,0
0.094215,36,219,0
0.094215,29,74,0
0.094216,252,100,0
0.094217,253,43,0
0.094219,55,148,0
0.094219,1,29,0
0.094221,185,75,1
0.094222,100,109,1
0.094223,128,94,1
0.094224,219,88,1
0.094225,227,156,1
0.094226,255,79,1
0.094227,9,229,1
0.094228,203,189,1
0.094229,12,42,1
0.094230,111,52,1
0.094231,234,238,1
0.094232,87,217,1
0.094233,206,196,1
0.094234,245,124,1
0.094235,92,17,1
0.094236,204,188,1
0.094237,62,185,1
0.094239,183,240,1
0.094240,215,224,1
0.094242,94,109,1
0.094342,87,86,1
0.094343,73,42,1
0.094344,205,42,1
0.094345,5,100,1
0.094346,88,85,1
0.094347,206,149,1
0.094348,243,32,1
0.094449,161,128,1
0.094549,215,39,1
0.094550,198,27,1
0.094551,163,254,1
0.094552,47,85,1
0.094553,151,69,1
0.094554,30,85,1
0.094556,241,95,1
0.094557,190,97,1
0.094558,65,139,1
0.094559,34,211,1
0.094559,161,127,1
0.094561,107,22,1
0.094661,12,40,1
0.094662,249,229,1
0.094663,214,73,1
0.094664,115,186,1
0.094665,87,11,1
0.094666,150,56,1
0.094667,115,233,1
0.094668,254,236,1
0.094669,112,90,1
0.094670,254,138,1
0.094670,134,68,1
0.094671,93,14,1
0.094672,247,125,1
0.094674,100,43,1
0.094675,193,247,1
0.094775,222,203,1
0.094776,168,112,1
0.094777,247,152,1
0.094778,215,111,1
0.094780,179,83,1
0.094781,20,122,1
0.094782,131,170,1
0.094783,57,3,1
0.094784,65,21,1
0.094884,68,151,1
0.094886,132,137,1
0.094886,213,2,1
0.094887,154,233,1
0.094889,17,89,1
0.094890,63,56,1
0.094990,153,240,1
0.094991,88,243,1
0.094992,136,131,1
0.094993,123,241,1
0.095093,58,75,1
0.095094,71,219,1
0.095095,227,86,1
0.095097,149,134,1
0.095098,72,20,1
0.095198,141,167,1
0.095200,167,71,1
0.095201,125,177,1
0.095202,219,11,1
0.095202,56,231,1
0.095204,208,230,1
0.095204,254,10,1
0.095205,81,122,1
0.095207,61,167,0
0.095207,159,172,0
0.095208,186,160,0
0.095210,106,221,0
0.095211,123,61,0
0.095212,238,245,0
0.095213,65,164,0
0.095313,234,245,0
0.095314,3,185,0
0.095414,171,95,0
0.095514,170,17,0
0.095516,231,10,0
0.095517,21,37,0
0.095518,40,228,1
0.095519,223,95,1
0.095520,13,136,1
0.095521,90,132,1
0.095523,254,148,1
0.095524,139,54,1
0.095624,253,5,1
0.095625,38,56,1
0.095626,65,254,1
0.095628,19,47,1
0.095629,63,59,1
0.095729,0,114,1
0.095829,27,71,1
0.095830,222,203,1
0.095931,4,168,1
0.095931,57,64,1
0.095932,111,47,1
0.095933,177,161,1
0.095934,143,24,1
0.095935,117,222,1
0.095936,28,115,1
0.095938,121,10,1
0.096038,11,70,1
0.096038,97,228,1
0.096039,23,208,1
0.096041,196,235,1
0.096041,146,250,1
0.096042,24,37,1
0.096043,118,61,1
0.096045,209,176,1
0.096046,229,156,1
0.096047,157,81,1
0.096147,232,254,1
0.096149,173,171,1
0.096150,62,68,1
0.096151,34,237,1
0.096152,152,15,1
0.096153,101,227,0
0.096254,106,231,0
0.096354,80,194,0
0.096355,50,203,0
0.096455,186,117,0
0.096457,49,6,1
0.096458,169,231,1
0.096459,139,140,1
0.096559,180,227,1
0.096560,59,53,1
0.096561,171,118,1
0.096563,157,165,1
0.096564,175,119,1
0.096565,225,255,1
0.096567,117,11,1
0.096568,85,107,1
0.096569,221,110,1
0.096669,217,33,1
0.096670,149,215,1
0.096671,202,200,1
0.096672,232,161,1
0.096674,157,0,1
0.096675,65,46,1
0.096676,184,193,1
0.096676,107,95,1
0.096677,75,222,1
0.096678,254,115,1
0.096679,120,136,1
0.096680,162,88,1
0.096682,229,131,1
0.096683,135,17,1
0.096684,103,190,1
0.096685,16,199,1
0.096686,214,35,1
0.096687,8,103,1
0.096688,219,152,1
0.096689,42,173,1
0.096690,164,174,1
0.096691,32,162,1
0.096792,189,104,1
0.096892,144,149,1
0.096893,50,175,1
0.096894,39,21,1
0.096895,200,4,1
0.096897,218,200,1
0.096898,47,112,1
0.096899,100,17,1
0.096900,119,255,1
0.096901,159,253,1
0.097001,157,250,1
0.097003,50,80,1
0.097004,13,205,1
0.097005,209,84,1
0.097006,56,124,1
0.097007,101,99,1
0.097008,169,43,1
0.097108,78,235,1
0.097109,38,226,1
0.097111,146,138,1
0.097112,105,15,1
0.097113,40,73,1
0.097114,185,199,1
0.097115,198,23,1
0.097215,91,47,1
0.097216,239,21,1
0.097217,79,232,1
0.097219,27,239,1
0.097220,194,94,1
0.097221,77,73,1
0.097222,206,16,1
0.097322,231,27,1
0.097422,19,93,1
0.097424,183,41,1
0.097425,184,212,1
0.097426,236,70,1
0.097427,208,193,1
0.097428,242,218,1
0.097429,199,138,1
0.097430,239,152,1
0.097431,12,163,1
0.097433,185,60,1
0.097533,173,81,1
0.097534,209,41,1
0.097535,150,106,1
0.097536,55,76,1
0.097537,77,138,1
0.097538,200,186,1
0.097539,167,199,1
0.097540,95,240,1
0.097541,23,185,1
0.097542,33,44,1
0.097642,149,87,1
0.097642,154,225,1
0.097643,244,81,1
0.097644,184,216,1
0.097646,220,57,1
0.097647,80,216,1
0.097648,19,12,1
0.097650,37,12,1
0.097650,156,159,1
0.097651,146,194,1
0.097652,170,171,1
0.097653,115,41,1
0.097754,30,85,1
0.097854,163,51,1
0.097855,205,79,1
0.097856,73,164,1
0.097857,157,28,1
0.097858,146,55,1
0.097860,45,66,1
0.097861,109,38,1
0.097861,157,206,1
0.097862,94,21,1
0.097863,201,250,1
0.097864,183,252,1
0.097866,96,39,1
0.097867,230,90,1
0.097868,150,108,0
0.097869,2,171,0
0.097870,144,207,0
0.097871,198,88,0
0.097972,228,243,0
0.097973,21,204,0
0.097974,81,132,0
0.098074,14,101,0
0.098174,196,75,0
0.098175,27,245,0
0.098176,74,44,0
0.098177,76,119,0
0.098179,179,186,0
0.098180,8,104,1
0.098280,235,197,1
0.098281,85,187,1
0.098282,40,131,1
0.098283,74,44,1
0.098284,210,13,1
0.098285,51,25,1
0.098286,122,13,1
0.098287,122,196,1
0.098287,119,249,1
0.098289,48,175,1
0.098290,14,164,1
0.098291,198,56,1
0.098391,211,168,1
0.098392,100,62,1
0.098393,187,84,1
0.098394,59,163,1
0.098495,93,211,1
0.098495,174,70,1
0.098497,175,175,1
0.098498,255,220,1
0.098499,255,247,1
0.098500,211,160,1
0.098501,71,205,1
0.098502,83,77,1
0.098503,0,211,1
0.098603,150,83,1
0.098605,24,3,1
0.098606,102,251,1
0.098607,67,99,1
0.098608,201,246,1
0.098609,25,5,1
0.098709,105,103,1
0.098810,55,31,1
0.098810,212,85,1
0.098811,163,113,1
0.098813,79,237,1
0.098813,131,62,1
0.098815,232,253,1
0.098816,246,55,1
0.098817,182,141,1
0.098818,161,237,1
0.098919,13,145,1
0.098919,168,162,1
0.098920,177,239,1
0.098921,31,236,1
0.098922,21,152,1
0.098923,101,105,1
0.098924,54,71,1
0.099024,72,83,1
0.099025,158,105,1
0.099026,32,73,1
0.099027,185,77,1
0.099029,66,178,1
0.099030,28,129,1
0.099031,24,77,1
0.099032,170,206,1
0.099034,230,33,1
0.099035,196,16,1
0.099037,79,48,1
0.099038,95,142,1
0.099138,188,130,1
0.099139,215,25,1
0.099140,105,192,1
0.099142,222,173,1
0.099143,190,70,1
0.099243,68,230,1
0.099245,49,153,1
0.099246,161,6,1
0.099246,236,193,1
0.099247,221,72,1
0.099249,10,12,1
0.099349,111,94,1
0.099350,162,214,1
0.099351,168,248,1
0.099451,186,169,1
0.099452,4,204,1
0.099453,168,220,1
0.099454,163,178,1
0.099554,47,137,1
0.099555,238,212,1
0.099556,226,73,1
0.099558,94,239,1
0.099558,233,149,1
0.099560,190,26,1
0.099561,161,66,1
0.099562,211,93,1
0.099563,24,244,1
0.099565,210,123,1
0.099565,111,172,1
0.099566,245,133,1
0.099567,27,73,1
0.099569,215,169,1
0.099570,71,175,1
0.099571,247,56,1
0.099671,241,211,1
0.099672,171,168,1
0.099673,103,77,1
0.099674,23,82,1
0.099675,205,167,1
0.099676,159,130,1
0.099677,81,65,1
0.099678,50,110,1
0.099680,222,17,1
0.099681,33,98,1
0.099781,109,38,1
0.099782,110,59,1
0.099784,80,155,1
0.099784,144,189,1
0.099885,199,125,1
0.099985,202,126,1
0.100085,200,225,1
0.100086,67,137,1
0.100086,209,113,1
0.100087,247,75,1
0.100089,238,103,1
0.100189,220,15,1
0.100190,163,25,1
0.100191,73,143,1
0.100192,200,125,1
0.100193,86,87,1
0.100194,167,185,1
0.100195,17,50,1
0.100196,64,38,1
0.100198,41,169,1
0.100298,42,242,1
0.100299,155,26,1
0.100300,154,3,1
0.100301,122,163,1
0.100303,133,59,1
0.100403,240,80,1
0.100404,16,176,1
0.100405,65,111,1
0.100406,169,103,1
0.100506,231,197,1
0.100507,111,122,1
0.100508,215,188,1
0.100608,200,65,1
0.100610,230,45,1
0.100710,24,135,1
0.100711,104,210,1
0.100712,18,70,1
0.100713,121,235,1
0.100715,14,80,1
0.100716,143,4,1
0.100717,3,72,1
0.100718,242,228,1
0.100719,32,34,1
0.100720,192,191,1
0.100820,27,21,0
0.100920,30,166,0
0.100921,4,36,0
0.100923,22,45,0
0.101023,131,130,0
0.101024,41,72,0
0.101026,79,186,0
0.101027,48,91,0
0.101028,87,172,0
0.101029,39,250,0
0.101030,18,162,0
0.101031,70,64,1
0.101032,63,99,1
0.101033,225,166,1
0.101035,239,219,1
0.101035,54,226,1
0.101037,34,125,1
0.101038,99,125,1
0.101039,211,194,1
0.101041,47,225,1
0.101042,106,229,1
0.101043,212,117,1
0.101044,230,147,1
0.101045,189,88,1
0.101046,221,102,0
0.101047,175,174,0
0.101048,66,201,0
0.101049,20,191,0
0.101050,7,38,0
0.101051,61,134,0
0.101052,77,251,0
0.101053,51,68,1
0.101054,214,142,1
0.101055,33,44,1
0.101056,38,233,1
0.101058,79,4,1
0.101058,97,62,1
0.101059,202,45,1
0.101061,6,155,1
0.101062,139,229,1
0.101063,8,247,1
0.101064,195,87,1
0.101165,180,117,1
0.101166,51,110,1
0.101167,232,5,1
0.101168,230,154,1
0.101169,5,217,1
0.101170,66,124,1
0.101171,14,200,1
0.101173,202,42,1
0.101174,177,167,1
0.101175,72,16,1
0.101176,248,44,1
0.101177,59,5,1
0.101178,224,56,1
0.101179,141,114,1
0.101181,69,190,1
0.101281,32,233,1
0.101282,52,30,1
0.101283,103,84,1
0.101285,171,166,1
0.101385,158,76,1
0.101386,121,133,1
0.101387,21,3,1
0.101388,92,209,1
0.101389,36,58,1
0.101390,224,238,1
0.101391,78,41,1
0.101393,39,183,1
0.101394,221,235,1
0.101395,60,66,1
0.101396,177,220,1
0.101397,5,31,1
0.101398,79,211,1
0.101399,78,100,1
0.101400,238,191,1
0.101401,162,12,1
0.101403,253,201,1
0.101404,210,10,1
0.101404,39,91,1
0.101504,136,94,1
0.101506,237,65,1
0.101507,57,48,1
0.101508,26,136,1
0.101509,224,248,1
0.101609,162,128,1
0.101610,55,154,1
0.101611,124,5,1
0.101612,59,235,1
0.101613,51,31,1
0.101614,26,139,1
0.101615,10,148,1
0.101616,109,164,1
0.101617,205,51,1
0.101618,240,150,1
0.101719,14,34,1
0.101720,10,176,1
0.101721,166,23,1
0.101821,71,60,1
0.101822,18,213,1
0.101922,135,240,1
0.101923,9,154,1
0.102024,189,6,1
0.102025,24,100,1
0.102125,4,146,1
0.102127,52,13,0
0.102128,192,86,0
0.102130,141,125,0
0.102131,166,89,0
0.102132,4,198,0
0.102134,141,22,0
0.102135,54,180,0
0.102136,33,230,1
0.102138,103,157,1
0.102139,70,35,1
0.102140,162,215,1
0.102141,78,181,1
0.102143,73,65,1
0.102144,221,114,1
0.102146,97,211,1
0.102147,118,70,1
0.102148,215,79,1
0.102148,188,255,1
0.102150,214,3,1
0.102151,65,4,1
0.102152,105,233,1
0.102153,179,232,1
0.102154,2,188,1
0.102156,79,220,1
0.102157,75,221,1
0.102158,130,220,1
0.102159,234,136,1
0.102260,211,10,1
0.102261,121,83,1
0.102261,191,151,1
0.102263,203,42,1
0.102264,133,136,1
0.102265,187,94,1
0.102266,160,94,1
0.102267,137,157,1
0.102268,211,202,1
0.102268,251,97,1
0.102270,207,249,1
0.102271,214,5,1
0.102272,150,217,1
0.102273,170,163,1
0.102274,194,49,0
0.102275,234,159,0
0.102276,151,46,0
0.102376,221,53,0
0.102377,136,131,0
0.102378,11,177,0
0.102379,176,246,0
0.102480,0,228,0
0.102481,248,41,0
0.102481,204,96,1
0.102482,251,32,1
0.102483,72,15,1
0.102484,182,61,1
0.102484,215,105,1
0.102486,254,150,1
0.102487,194,152,1
0.102488,219,97,1
0.102489,28,34,1
0.102490,182,51,1
0.102491,93,73,1
0.102492,60,146,1
0.102493,38,101,1
0.102494,48,61,1
0.102495,107,116,1
0.102496,255,237,1
0.102497,85,18,1
0.102499,246,223,1
0.102499,26,5,1
0.102501,251,189,1
0.102502,24,185,1
0.102503,45,167,1
0.102504,43,73,1
0.102505,25,13,1
0.102506,86,106,1
0.102507,31,129,1
0.102508,86,219,1
0.102608,7,25,1
0.102609,153,131,1
0.102610,106,240,1
0.102612,168,76,1
0.102712,59,235,1
0.102713,16,12,1
0.102714,15,201,1
0.102716,87,98,1
0.102716,91,234,1
0.102717,142,161,1
0.102719,13,164,1
0.102720,108,195,1
0.102721,73,34,1
0.102722,237,210,1
0.102723,26,123,1
0.102725,238,8,1
0.102726,130,9,1
0.102727,100,160,1
0.102728,177,1,1
0.102729,199,168,0
0.102730,76,133,0
0.102731,111,30,0
0.102732,95,7,0
0.102733,38,3,0
0.102734,253,200,0
0.102735,175,172,0
0.102736,167,195,0
0.102737,46,60,0
0.102837,182,128,0
0.102838,250,92,0
0.102839,233,116,0
0.102840,1,255,0
0.102842,68,103,0
0.102843,54,84,0
0.102844,220,223,0
0.102944,226,246,0
0.103044,149,135,0
0.103045,153,92,0
0.103047,226,107,0
0.103147,184,127,1
0.103148,251,222,1
0.103150,220,143,1
0.103250,38,8,1
0.103251,12,144,1
0.103253,155,153,1
0.103254,60,2,1
0.103255,20,44,1
0.103256,49,168,1
0.103257,228,160,1
0.103258,208,143,1
0.103259,194,188,1
0.103360,204,171,1
0.103361,161,249,1
0.103362,177,161,1
0.103363,139,145,1
0.103364,105,112,1
0.103365,203,228,1
0.103366,17,102,1
0.103466,172,65,1
0.103467,189,54,1
0.103468,234,233,1
0.103469,95,199,1
0.103470,212,100,1
0.103471,115,183,1
0.103473,114,73,1
0.103474,57,235,1
0.103475,131,162,1
0.103476,94,7,1
0.103477,4,201,1
0.103477,215,75,1
0.103479,245,151,1
0.103579,246,30,1
0.103580,222,180,1
0.103581,207,78,1
0.103583,62,188,1
0.103583,212,71,1
0.103585,15,56,1
0.103586,157,111,1
0.103587,100,170,1
0.103588,26,135,1
0.103688,47,62,1
0.103690,222,38,1
0.103790,216,242,1
0.103791,154,199,1
0.103891,5,33,1
0.103893,100,34,1
0.103894,165,159,1
0.103895,126,97,1
0.103897,13,124,1
0.103898,224,180,1
0.103899,166,250,1
0.104000,237,139,1
0.104001,125,151,1
0.104002,1,164,1
0.104003,122,0,1
0.104005,225,238,1
0.104006,124,215,1
0.104106,205,91,1
0.104107,165,141,1
0.104108,61,129,1
0.104109,174,159,1
0.104110,150,155,1
0.104111,149,135,1
0.104211,230,187,1
0.104212,129,48,1
0.104213,37,219,1
0.104215,151,186,1
0.104216,178,127,1
0.104217,52,4,1
0.104218,162,219,1
0.104219,121,51,1
0.104319,176,53,1
0.104320,53,148,1
0.104321,237,186,1
0.104323,192,47,1
0.104324,216,91,1
0.104325,111,2,1
0.104425,49,167,1
0.104426,189,62,1
0.104427,52,50,1
0.104527,102,133,1
0.104627,118,224,1
0.104628,182,176,1
0.104728,186,49,1
0.104730,51,14,1
0.104731,83,68,1
0.104732,168,175,0
0.104734,233,176,0
0.104735,51,142,0
0.104736,252,141,0
0.104737,47,154,0
0.104738,184,232,0
0.104739,233,241,0
0.104740,182,18,0
0.104741,54,233,0
0.104742,26,139,1
0.104743,157,67,1
0.104745,20,6,1
0.104746,246,162,1
0.104747,218,227,1
0.104748,157,173,1
0.104749,68,20,1
0.104750,207,66,1
0.104751,73,34,1
0.104752,218,165,1
0.104753,110,85,1
0.104754,72,204,1
0.104756,156,243,1
0.104756,217,82,1
0.104757,149,17,1
0.104858,37,13,1
0.104859,133,105,1
0.104860,45,170,1
0.104861,83,166,1
0.104863,38,223,1
0.104963,246,194,1
0.104964,234,221,1
0.104965,84,204,1
0.104966,107,132,1
0.105066,211,91,1
0.105067,56,229,1
0.105069,18,102,1
0.105169,212,194,1
0.105170,250,145,1
0.105171,116,173,1
0.105173,219,248,1
0.105174,36,134,1
0.105175,128,131,1
0.105176,137,19,1
0.105177,158,111,1
0.105277,132,212,1
0.105278,90,128,1
0.105279,239,116,1
0.105280,197,39,1
0.105281,134,17,1
0.105282,93,53,1
0.105283,181,14,1
0.105284,177,116,0
0.105285,154,35,0
0.105286,133,124,0
0.105287,244,230,0
0.105388,80,49,0
0.105488,94,241,0
0.105489,23,211,0
0.105589,84,71,0
0.105590,205,252,0
0.105591,24,184,1
0.105593,232,37,1
0.105594,99,226,1
0.105595,132,77,1
0.105596,44,89,1
0.105597,162,218,1
0.105598,229,216,1
0.105599,113,174,1
0.105600,185,183,1
0.105601,132,202,1
0.105602,235,235,1
0.105604,26,183,1
0.105704,253,244,1
0.105705,124,158,1
0.105706,234,252,1
0.105707,179,96,1
0.105708,96,90,1
0.105709,28,62,1
0.105711,245,252,1
0.105711,115,1,1
0.105713,14,191,1
0.105714,155,194,1
0.105715,230,213,1
0.105716,214,68,1
0.105718,250,115,0
0.105719,127,98,0
0.105720,201,93,0
0.105721,62,192,0
0.105722,244,140,0
0.105723,9,221,0
0.105724,239,150,0
0.105824,109,103,1
0.105826,11,135,1
0.105827,84,163,1
0.105828,193,232,1
0.105928,239,85,1
0.105930,194,176,1
0.105931,157,201,1
0.105932,43,218,1
0.105933,156,219,1
0.105934,111,130,1
0.105935,8,243,1
0.105936,218,145,1
0.105937,227,123,1
0.105938,242,0,1
0.105939,148,36,1
0.105940,35,221,1
0.105941,243,135,1
0.105943,122,194,1
0.105944,125,254,1
0.105945,226,96,1
0.105946,70,136,1
0.105947,18,122,1
0.105948,228,250,1
0.105948,72,232,1
0.105949,134,240,1
0.106049,83,74,1
0.106051,68,157,1
0.106052,52,40,1
0.106152,214,177,1
0.106253,7,34,1
0.106254,82,182,1
0.106255,243,114,1
0.106355,58,197,1
0.106357,146,87,1
0.106358,12,130,1
0.106359,167,211,1
0.106360,225,193,1
0.106460,114,233,1
0.106461,220,61,0
0.106463,34,19,0
0.106563,238,118,0
0.106564,195,159,0
0.106566,169,73,0
0.106567,5,81,1
0.106568,193,210,1
0.106569,116,195,1
0.106669,3,129,1
0.106671,247,182,1
0.106672,156,145,1
0.106673,237,36,1
0.106773,57,11,1
0.106774,150,147,1
0.106776,172,132,1
0.106876,139,87,1
0.106877,105,180,1
0.106977,57,241,1
0.106978,118,115,1
0.106979,65,163,1
0.106980,245,52,1
0.106982,135,229,1
0.106983,217,96,1
0.106984,182,168,1
0.107085,188,151,1
0.107086,91,82,1
0.107087,148,255,1
0.107088,223,143,1
